id,created on,updated on,updated by,status,fishattribute ptr,name,genus,biomass constant a,biomass constant b,biomass constant c,vulnerability,maximum length (cm),trophic level,max length type,group size,trophic group,functional group,climate score,notes
64126898-563b-4c16-89b3-a617a822edb7,2018-04-04 19:03:56.525863+00:00,2018-10-12 15:21:27.882614+00:00,,90,Plectranthias longimanus,longimanus,Plectranthias,0.009330,2.970000,1.000000,10.00,3.50,3.50,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
72f162a3-9882-4bae-b990-2ba49398062b,2018-04-04 19:03:56.543219+00:00,2018-10-12 15:21:27.899744+00:00,,90,Plectranthias nanus,nanus,Plectranthias,0.009330,2.970000,1.000000,10.00,3.98,3.40,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
95913cd9-4f56-4adf-9a71-5203048b83f9,2018-04-04 19:03:56.561102+00:00,2018-10-12 15:21:27.916886+00:00,,90,Plectranthias nazcae,nazcae,Plectranthias,0.010000,3.040000,1.000000,25.64,15.00,4.10,standard length,,piscivore,pisci-invertivore,,All LWR for bodyshape
a84e6cca-b641-4994-b3dc-0f4e79f8651c,2018-04-04 19:03:56.578853+00:00,2018-10-12 15:21:27.934221+00:00,,90,Plectranthias randalli,randalli,Plectranthias,0.025120,2.970000,1.000000,20.33,11.07,4.00,standard length,,piscivore,pisci-invertivore,,subfamily bodyshape
c8f52ce3-9bef-4cf5-b881-439bef833cdf,2018-04-04 19:03:56.597291+00:00,2018-10-12 15:21:27.951568+00:00,,90,Plectranthias wheeleri,wheeleri,Plectranthias,0.025120,2.970000,1.000000,14.62,8.28,3.80,standard length,,piscivore,pisci-invertivore,,subfamily bodyshape
5c42778d-3471-4948-ab41-c903a3ca4625,2018-04-04 19:03:56.615177+00:00,2018-10-12 15:21:27.968909+00:00,,90,Plectranthias winniensis,winniensis,Plectranthias,0.009330,2.970000,1.000000,10.00,4.00,3.40,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
a6075f10-44d9-4922-b90b-ccb736bf837e,2018-04-04 19:04:36.729328+00:00,2018-10-12 15:22:02.507756+00:00,,90,Plectroglyphidodon dickii,dickii,Plectroglyphidodon,0.061200,2.747000,1.000000,22.69,11.00,3.68,total length,,invertivore-mobile,micro-invertivore,,
e93d8b13-f0a1-4e5a-b636-edf9191b94be,2018-04-04 19:04:36.747656+00:00,2018-10-12 15:22:02.525450+00:00,,90,Plectroglyphidodon flaviventris,flaviventris,Plectroglyphidodon,0.022390,2.990000,1.000000,17.15,7.00,3.20,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
d2301f32-3f59-49e6-9b49-224bf961abb0,2018-04-04 19:04:36.766185+00:00,2018-10-12 15:22:02.543566+00:00,,90,Plectroglyphidodon imparipennis,imparipennis,Plectroglyphidodon,0.014790,2.980000,1.000000,12.47,6.00,3.29,total length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
fe3516ce-2ae9-439f-b9df-9f971b0f4bf2,2018-04-04 19:04:36.784941+00:00,2018-10-12 15:22:02.561222+00:00,,90,Plectroglyphidodon johnstonianus,johnstonianus,Plectroglyphidodon,0.061200,2.635000,1.000000,25.07,14.00,2.90,total length,,herbivore-detritivore,cropper/grazer,,
a3a2bf6f-40ec-4c14-aaf9-6eb2f102382a,2018-04-04 19:04:36.803150+00:00,2018-10-12 15:22:02.578028+00:00,,90,Plectroglyphidodon lacrymatus,lacrymatus,Plectroglyphidodon,0.022390,2.990000,1.000000,20.93,10.00,2.50,total length,,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
a5c4e50d-2956-498a-93b9-4bc537db6359,2018-04-04 19:04:36.822387+00:00,2018-10-12 15:22:02.595290+00:00,,90,Plectroglyphidodon leucozonus,leucozonus,Plectroglyphidodon,0.022390,2.990000,1.000000,23.46,12.00,2.00,total length,,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
8c3b4f88-5860-4d09-a832-7d75a849b057,2018-04-04 19:04:36.841127+00:00,2018-10-12 15:22:02.612047+00:00,,90,Plectroglyphidodon phoenixensis,phoenixensis,Plectroglyphidodon,0.022390,2.990000,1.000000,18.89,9.00,2.00,total length,,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
0e1f1da6-bfb0-47b8-915e-f10fabcd056f,2018-04-04 19:04:36.859797+00:00,2018-10-12 15:22:02.629040+00:00,,90,Plectroglyphidodon randalli,randalli,Plectroglyphidodon,0.022390,2.990000,1.000000,18.89,9.00,2.30,total length,,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
3c36e892-ab90-4641-a7ba-1b0a8dd24a10,2018-10-12 15:22:16.775355+00:00,2018-10-12 15:22:16.780055+00:00,,90,Plectroglyphidodon sagmarius,sagmarius,Plectroglyphidodon,0.014790,2.980000,1.000000,12.00,4.60,2.50,standard length,,herbivore-detritivore,cropper/grazer,,
739a599a-7e8e-478f-828a-be7c3094020e,2018-04-04 19:04:36.878296+00:00,2018-10-12 15:22:02.646543+00:00,,90,Plectroglyphidodon sindonis,sindonis,Plectroglyphidodon,0.022390,2.990000,1.000000,24.92,10.00,2.76,standard length,,herbivore-detritivore,detritivore,,subfamily bodyshape
4d359048-3751-4319-b7c9-f6c1ff26b23c,2018-04-04 19:04:11.369428+00:00,2018-10-12 15:21:40.267003+00:00,,90,Plectropomus areolatus,areolatus,Plectropomus,0.011480,3.050000,1.000000,56.99,80.00,4.50,total length,,piscivore,piscivore,,subfamily bodyshape
fa01481a-110f-494d-a8ea-8fcc07fa169f,2018-04-04 19:04:11.387165+00:00,2018-10-12 15:21:40.283894+00:00,,90,Plectropomus laevis,laevis,Plectropomus,0.005230,3.237740,1.000000,56.09,125.00,4.14,total length,,piscivore,pisci-invertivore,,
9cd9666d-c107-46f1-8785-0b2e30bc428f,2018-04-04 19:04:11.405089+00:00,2018-10-12 15:21:40.300319+00:00,,90,Plectropomus leopardus,leopardus,Plectropomus,0.009115,3.105091,1.000000,51.04,120.00,4.41,standard length,,piscivore,piscivore,,
2fc0c9a8-ac49-416f-81d0-022732c73b85,2018-04-04 19:04:11.423581+00:00,2018-10-12 15:21:40.316781+00:00,,90,Plectropomus maculatus,maculatus,Plectropomus,0.006470,3.220000,1.000000,51.18,125.00,4.11,total length,,piscivore,pisci-invertivore,,
bc4af567-005a-487a-9872-78ba11cec830,2018-04-04 19:04:11.441462+00:00,2018-10-12 15:21:40.336662+00:00,,90,Plectropomus oligacanthus,oligacanthus,Plectropomus,0.015500,2.972000,0.977517,55.67,75.00,4.00,total length,small group,piscivore,pisci-invertivore,,
daefe05b-9a52-4dcc-979b-62f2a2cbceed,2018-04-04 19:04:11.459379+00:00,2018-10-12 15:21:40.353399+00:00,,90,Plectropomus pessuliferus,pessuliferus,Plectropomus,0.011480,3.050000,1.000000,70.96,120.00,4.20,total length,,piscivore,piscivore,,subfamily bodyshape
da67fe0d-2d84-442e-a9fd-e803cef83837,2018-04-04 19:04:11.477609+00:00,2018-10-12 15:21:40.369705+00:00,,90,Plectropomus punctatus,punctatus,Plectropomus,0.011480,3.050000,1.000000,60.10,96.00,4.46,total length,,piscivore,piscivore,,subfamily bodyshape
8ed4ed7e-0b23-4dd7-ad00-da7052c6c724,2018-04-04 19:04:16.454075+00:00,2018-10-12 15:21:44.852998+00:00,,90,Plectrypops lima,lima,Plectrypops,0.017670,3.139060,0.925000,12.01,16.00,3.57,total length,,invertivore-mobile,macro-invertivore,,Estimated c
befe8e49-8f38-40c2-8abb-e2b5ddc2de60,2018-04-04 19:04:31.387957+00:00,2018-10-12 15:21:57.640004+00:00,,90,Plesiops coeruleolineatus,coeruleolineatus,Plesiops,0.006700,3.496000,1.000000,20.93,10.00,3.62,total length,pair,invertivore-mobile,micro-invertivore,,
2ca32fdc-c797-4a30-b1ab-7aaf9561faf5,2018-04-04 19:04:13.201960+00:00,2018-10-12 15:21:41.736947+00:00,,90,Pleurosicya micheli,micheli,Pleurosicya,0.006170,3.080000,1.000000,10.00,2.50,3.10,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
141d5384-7a73-4ca7-987a-c012ba33fb28,2018-04-04 19:04:31.509041+00:00,2018-10-12 15:21:57.730010+00:00,,90,Plotosus lineatus,lineatus,Plotosus,0.008000,2.950000,1.000000,28.28,32.00,3.60,total length,medium group,invertivore-mobile,micro-invertivore,,
6d7f354f-6144-445a-bc7a-38ef5a9cffe2,2018-04-04 19:04:13.788555+00:00,2018-10-12 15:21:42.197883+00:00,,90,Pogonoperca ocellata,ocellata,Pogonoperca,0.011220,3.060000,1.000000,32.04,30.00,4.00,total length,,piscivore,pisci-invertivore,,subfamily bodyshape
02fa4bb8-f4df-4ad1-ba3d-8fbbc6d2cc73,2018-04-04 19:04:13.807209+00:00,2018-10-12 15:21:42.215316+00:00,,90,Pogonoperca punctata,punctata,Pogonoperca,0.011220,3.060000,1.000000,34.24,35.00,4.00,total length,,piscivore,pisci-invertivore,,subfamily bodyshape
8685f9eb-da1e-4a54-bd3e-b1a2648a0f6c,2018-04-04 19:04:31.540792+00:00,2018-10-12 15:21:57.748745+00:00,,90,Polydactylus microstomus,microstomus,Polydactylus,0.017398,3.037085,0.870000,16.87,25.00,3.87,total length,small group,invertivore-mobile,macro-invertivore,,
5d31a0de-6ecb-4eff-965b-3ad23ede1d4b,2018-04-04 19:04:31.560029+00:00,2018-10-12 15:21:57.767304+00:00,,90,Polydactylus sexfilis,sexfilis,Polydactylus,0.025400,3.189884,0.750000,32.59,61.00,3.43,total length,medium group,invertivore-mobile,micro-invertivore,,
bf2bb6c5-10b9-4bc9-b854-6a3c9e6dc84e,2018-10-12 15:22:13.503616+00:00,2018-10-12 15:22:13.508096+00:00,,90,Polylepion cruentum,cruentum,Polylepion,0.002000,3.630000,1.000000,31.00,24.00,3.50,total length,solitary,invertivore-mobile,macro-invertivore,,
1ba2fc36-c9c1-4325-9e92-6ddf98dfc11f,2018-10-12 15:22:13.528741+00:00,2018-10-12 15:22:13.533302+00:00,,90,Polylepion russelli,russelli,Polylepion,0.009770,3.050000,1.000000,32.00,25.00,3.50,total length,solitary,invertivore-mobile,macro-invertivore,,
16c50e5d-5423-4d2b-bf15-b9d2260e40ea,2018-04-04 19:04:32.933697+00:00,2018-10-12 15:21:58.978379+00:00,,90,Pomacanthus annularis,annularis,Pomacanthus,0.030900,2.900000,1.000000,39.66,45.00,2.63,total length,,invertivore-sessile,spongivore,,genus bodyshape
0645c9ea-8888-463d-92d9-b12d934dfad3,2018-04-04 19:04:32.954159+00:00,2018-10-12 15:21:58.996835+00:00,,90,Pomacanthus asfur,asfur,Pomacanthus,0.030900,2.900000,1.000000,37.31,40.00,2.68,total length,solitary,invertivore-sessile,spongivore,,genus bodyshape
a9c3d3f5-cd35-4118-ad66-954c1f5713d3,2018-04-04 19:04:32.972336+00:00,2018-10-12 15:21:59.015567+00:00,,90,Pomacanthus chrysurus,chrysurus,Pomacanthus,0.030900,2.900000,1.000000,45.00,33.00,2.64,standard length,pair,invertivore-sessile,spongivore,,genus bodyshape
ce842af6-054e-465f-8675-563ac3a5b8d7,2018-04-04 19:04:32.990810+00:00,2018-10-12 15:21:59.033875+00:00,,90,Pomacanthus imperator,imperator,Pomacanthus,0.037100,2.968000,1.000000,49.97,40.00,2.70,standard length,solitary,invertivore-sessile,spongivore,,
8da4d0bf-819b-4333-9f62-a43f31ca3416,2018-04-04 19:04:33.010551+00:00,2018-10-12 15:21:59.052305+00:00,,90,Pomacanthus maculosus,maculosus,Pomacanthus,0.029000,3.000000,1.000000,61.23,50.00,2.67,standard length,solitary,invertivore-sessile,spongivore,,
96aa8ec0-68bb-4743-9a69-29b919699f9c,2018-04-04 19:04:33.028384+00:00,2018-10-12 15:21:59.070655+00:00,,90,Pomacanthus navarchus,navarchus,Pomacanthus,0.030900,2.900000,1.000000,31.83,28.00,2.66,total length,solitary,invertivore-sessile,spongivore,,genus bodyshape
c1251eae-3023-4acf-a7fa-53a3657e3fcb,2018-04-04 19:04:33.066220+00:00,2018-10-12 15:21:59.089364+00:00,,90,Pomacanthus rhomboides,rhomboides,Pomacanthus,0.030900,2.900000,1.000000,45.63,46.00,3.20,total length,solitary,invertivore-sessile,spongivore,,genus bodyshape
f01423a7-e890-4b91-b9f8-59e010fd1a03,2018-04-04 19:04:33.085665+00:00,2018-10-12 15:21:59.107655+00:00,,90,Pomacanthus semicirculatus,semicirculatus,Pomacanthus,0.030900,2.900000,1.000000,49.97,40.00,2.69,standard length,solitary,invertivore-sessile,spongivore,,genus bodyshape
a77ac3d7-c189-4f7e-95f1-52c978f89710,2018-04-04 19:04:33.103589+00:00,2018-10-12 15:21:59.125934+00:00,,90,Pomacanthus sexstriatus,sexstriatus,Pomacanthus,0.066860,2.723780,1.000000,41.14,46.00,2.63,total length,solitary,invertivore-sessile,spongivore,,
fd09064a-518d-48e2-8504-a78a50d46a15,2018-04-04 19:04:33.124288+00:00,2018-10-12 15:21:59.143928+00:00,,90,Pomacanthus xanthometopon,xanthometopon,Pomacanthus,0.030900,2.900000,1.000000,36.16,38.00,2.74,total length,solitary,invertivore-sessile,spongivore,,genus bodyshape
b439e6cc-d7c4-4f29-aafa-f5478ed4270a,2018-04-04 19:04:33.143076+00:00,2018-10-12 15:21:59.162134+00:00,,90,Pomacanthus zonipectus,zonipectus,Pomacanthus,0.030900,2.900000,1.000000,41.14,46.00,3.06,total length,solitary,invertivore-sessile,spongivore,,genus bodyshape
46153470-7482-4c8c-822b-267dc31fc913,2018-04-04 19:04:36.903268+00:00,2018-10-12 15:22:02.666019+00:00,,90,Pomacentrus adelus,adelus,Pomacentrus,0.017610,3.291500,0.944000,17.13,8.50,2.70,total length,small group,herbivore-detritivore,cropper/grazer,,P amboinensis
65f67d34-1198-479d-af61-bdd9c76ea0f0,2018-10-12 15:22:16.800529+00:00,2018-10-12 15:22:16.805149+00:00,,90,Pomacentrus agassizii,agassizii,Pomacentrus,0.023440,2.990000,1.000000,23.00,11.00,2.70,total length,small group,herbivore-detritivore,cropper/grazer,,
b643d5ae-606e-44cb-bbec-34d109cc1c23,2018-10-12 15:22:16.825884+00:00,2018-10-12 15:22:16.830423+00:00,,90,Pomacentrus albicaudatus,albicaudatus,Pomacentrus,0.023440,2.990000,1.000000,12.00,6.00,2.62,total length,small group,herbivore-detritivore,cropper/grazer,,
87c109a5-10d0-4281-b5b2-04607d3fe815,2018-10-12 15:22:16.851175+00:00,2018-10-12 15:22:16.855716+00:00,,90,Pomacentrus albimaculus,albimaculus,Pomacentrus,0.023440,2.990000,1.000000,17.00,7.00,2.00,standard length,small group,herbivore-detritivore,cropper/grazer,,
a7d55635-ac62-4334-884f-9f226eb15e03,2018-04-04 19:04:36.922125+00:00,2018-10-12 15:22:02.685427+00:00,,90,Pomacentrus alexanderae,alexanderae,Pomacentrus,0.014790,2.980000,1.000000,18.89,9.00,3.12,total length,large group,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
f30e502f-f14f-4abd-a9c2-5b785494c06f,2018-04-04 19:04:36.940675+00:00,2018-10-12 15:22:02.704514+00:00,,90,Pomacentrus alleni,alleni,Pomacentrus,0.014790,2.980000,1.000000,12.47,6.00,2.74,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
4c5cd8e4-c9de-44ed-9106-845a9f1b8593,2018-04-04 19:04:36.958919+00:00,2018-10-12 15:22:02.723743+00:00,,90,Pomacentrus amboinensis,amboinensis,Pomacentrus,0.080305,2.583765,0.944000,18.89,9.00,2.69,total length,small group,planktivore,zooplanktivore,,
2fb98c4a-23f9-4f52-b883-54f1d40d3631,2018-04-04 19:04:36.977669+00:00,2018-10-12 15:22:02.742999+00:00,,90,Pomacentrus aquilus,aquilus,Pomacentrus,0.014790,2.980000,1.000000,23.46,12.00,2.73,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
eb0b8c90-bb93-48c7-834d-088b5b6dd64c,2018-10-12 15:22:16.877221+00:00,2018-10-12 15:22:16.881680+00:00,,90,Pomacentrus arabicus,arabicus,Pomacentrus,0.023440,2.990000,1.000000,26.00,11.00,2.60,standard length,small group,herbivore-detritivore,cropper/grazer,,
35047b1a-894f-4349-8cf7-a4c30177e6f2,2018-10-12 15:22:16.902647+00:00,2018-10-12 15:22:16.907018+00:00,,90,Pomacentrus armillatus,armillatus,Pomacentrus,0.023440,2.990000,1.000000,16.00,8.00,2.70,total length,small group,herbivore-detritivore,cropper/grazer,,
7641eba4-2a62-477a-8ed3-7cc044c65734,2018-10-12 15:22:16.927143+00:00,2018-10-12 15:22:16.932504+00:00,,90,Pomacentrus atriaxillaris,atriaxillaris,Pomacentrus,0.010000,3.040000,1.000000,21.00,,2.70,,small group,herbivore-detritivore,cropper/grazer,,
c253a592-dc21-408c-a248-dc6205563bab,2018-04-04 19:04:36.996107+00:00,2018-10-12 15:22:02.761987+00:00,,90,Pomacentrus aurifrons,aurifrons,Pomacentrus,0.014790,2.980000,1.000000,15.01,6.15,3.40,standard length,large group,planktivore,zooplanktivore,,subfamily bodyshape
fcd48508-2abf-416d-ade9-30e493971b79,2018-04-04 19:04:37.013949+00:00,2018-10-12 15:22:02.781560+00:00,,90,Pomacentrus auriventris,auriventris,Pomacentrus,0.014790,2.980000,1.000000,13.79,5.50,2.70,standard length,small group,planktivore,zooplanktivore,,subfamily bodyshape
e33ee822-b478-456f-bdcd-cf70433883dc,2018-04-04 19:04:37.032546+00:00,2018-10-12 15:22:02.800369+00:00,,90,Pomacentrus australis,australis,Pomacentrus,0.014790,2.980000,1.000000,16.21,8.00,2.69,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
9100fa4e-7e39-4451-804e-98d334db8019,2018-10-12 15:22:16.953317+00:00,2018-10-12 15:22:16.957759+00:00,,90,Pomacentrus azuremaculatus,azuremaculatus,Pomacentrus,0.023440,2.990000,1.000000,23.00,12.00,2.60,total length,small group,herbivore-detritivore,cropper/grazer,,
6608918f-2657-495e-bbc6-29ca60c4e2c0,2018-04-04 19:04:37.051616+00:00,2018-10-12 15:22:02.819967+00:00,,90,Pomacentrus baenschi,baenschi,Pomacentrus,0.014790,2.980000,1.000000,20.93,10.00,2.70,total length,small group,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
18701037-d546-4c4f-b424-9d1f04efe9d7,2018-04-04 19:04:37.070197+00:00,2018-10-12 15:22:02.838918+00:00,,90,Pomacentrus bankanensis,bankanensis,Pomacentrus,0.014790,2.980000,1.000000,18.89,9.00,,total length,small group,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
48888659-8e82-4a4e-b115-118d8c70aa67,2018-10-12 15:22:16.978817+00:00,2018-10-12 15:22:16.983247+00:00,,90,Pomacentrus bintanensis,bintanensis,Pomacentrus,0.010000,3.040000,1.000000,20.00,7.90,2.70,standard length,small group,herbivore-detritivore,cropper/grazer,,
d88a06c0-7a53-4ff5-b74b-b5b91df2f0f5,2018-10-12 15:22:17.003354+00:00,2018-10-12 15:22:17.007914+00:00,,90,Pomacentrus bipunctatus,bipunctatus,Pomacentrus,0.023440,2.990000,1.000000,14.00,5.50,2.70,standard length,small group,planktivore,zooplanktivore,,
b7165683-6d53-412a-be8d-11a9405767c4,2018-04-04 19:04:37.089229+00:00,2018-10-12 15:22:02.858580+00:00,,90,Pomacentrus brachialis,brachialis,Pomacentrus,0.012550,3.349340,0.954000,20.99,8.00,2.64,standard length,small group,herbivore-detritivore,cropper/grazer,,
dd205012-23b3-40a9-a76a-6672bab052a3,2018-04-04 19:04:37.108008+00:00,2018-10-12 15:22:02.877748+00:00,,90,Pomacentrus burroughi,burroughi,Pomacentrus,0.014790,2.980000,1.000000,17.13,8.50,2.00,total length,small group,herbivore-detritivore,cropper/grazer,,subfamily bodyshape
dc35d01d-9f1d-4b0d-b43c-408e009be84d,2018-10-12 15:22:17.028690+00:00,2018-10-12 15:22:17.033263+00:00,,90,Pomacentrus caeruleopunctatus,caeruleopunctatus,Pomacentrus,0.023440,2.990000,1.000000,21.00,,2.70,,small group,herbivore-detritivore,cropper/grazer,,
5c161554-dbf2-48f8-9e94-4d33a7a9fc00,2018-04-04 19:04:37.126741+00:00,2018-10-12 15:22:02.897482+00:00,,90,Pomacentrus caeruleus,caeruleus,Pomacentrus,0.024500,2.784000,1.000000,20.93,10.00,2.70,total length,small group,planktivore,zooplanktivore,,
c183767a-29f7-4e7e-bdbc-308aa774024f,2018-10-12 15:22:17.053587+00:00,2018-10-12 15:22:17.058134+00:00,,90,Pomacentrus callainus,callainus,Pomacentrus,0.023440,2.990000,1.000000,21.00,,2.70,,small group,herbivore-detritivore,cropper/grazer,,
80e45e67-7306-4f24-bb67-9433a70b31df,2018-10-12 15:22:17.078981+00:00,2018-10-12 15:22:17.083666+00:00,,90,Pomacentrus cheraphilus,cheraphilus,Pomacentrus,0.010000,3.040000,1.000000,15.00,6.10,2.70,standard length,small group,herbivore-detritivore,cropper/grazer,,
1cc3f62e-847f-471b-b2c6-ffca3ad04a4f,2018-04-04 19:04:37.145509+00:00,2018-10-12 15:22:02.916487+00:00,,90,Pomacentrus chrysurus,chrysurus,Pomacentrus,0.025141,3.119747,0.950000,18.89,9.00,2.64,total length,small group,invertivore-mobile,micro-invertivore,,
b2971657-4b78-4eab-9194-e02551c85234,2018-04-04 19:04:37.163920+00:00,2018-10-12 15:22:02.935066+00:00,,90,Pomacentrus coelestis,coelestis,Pomacentrus,0.037000,2.630000,1.000000,18.89,9.00,3.18,total length,medium group,planktivore,zooplanktivore,,
a292dc1b-b504-4a93-b5f2-c4276c210528,2018-10-12 15:22:17.103805+00:00,2018-10-12 15:22:17.108273+00:00,,90,Pomacentrus colini,colini,Pomacentrus,0.023440,2.990000,1.000000,17.00,7.00,2.70,total length,small group,herbivore-detritivore,cropper/grazer,,
1b175494-8b40-4ae7-bb21-c4f2dd7f2ee9,2018-04-04 19:04:37.182346+00:00,2018-10-12 15:22:02.953899+00:00,,90,Pomacentrus cuneatus,cuneatus,Pomacentrus,0.014790,2.980000,1.000000,19.23,7.50,2.70,standard length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
aad1d117-b6ea-4f6e-910d-122c8099f1a3,2018-04-04 19:04:37.200676+00:00,2018-10-12 15:22:02.972462+00:00,,90,Pomacentrus grammorhynchus,grammorhynchus,Pomacentrus,0.014790,2.980000,1.000000,23.12,9.00,2.72,standard length,small group,planktivore,zooplanktivore,,subfamily bodyshape
cf50a7ed-c8b8-4e82-8408-7cd313b4e135,2018-04-04 19:04:37.218863+00:00,2018-10-12 15:22:02.991042+00:00,,90,Pomacentrus imitator,imitator,Pomacentrus,0.010190,3.468960,0.944000,22.69,11.00,2.60,total length,small group,planktivore,zooplanktivore,,P amboinensis
b616b5fd-1a7e-44c4-9d3f-0e0041d28716,2018-04-04 19:04:37.237254+00:00,2018-10-12 15:22:03.011257+00:00,,90,Pomacentrus indicus,indicus,Pomacentrus,0.023440,2.990000,1.000000,22.69,11.00,2.60,total length,small group,planktivore,zooplanktivore,,genus bodyshape
b308db53-f703-4d14-a26a-e68dffecd843,2018-04-04 19:04:37.255164+00:00,2018-10-12 15:22:03.029809+00:00,,90,Pomacentrus lepidogenys,lepidogenys,Pomacentrus,0.024633,3.150225,0.944000,23.12,9.00,3.40,standard length,small group,planktivore,zooplanktivore,,
e4f5847c-2546-4fbf-a86c-c3c7cf01b821,2018-04-04 19:04:37.273128+00:00,2018-10-12 15:22:03.049536+00:00,,90,Pomacentrus leptus,leptus,Pomacentrus,0.014790,2.980000,1.000000,14.21,7.00,2.69,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
9ced73e0-22f5-4197-8c06-c0994ddf84ee,2018-04-04 19:04:37.291243+00:00,2018-10-12 15:22:03.069455+00:00,,90,Pomacentrus littoralis,littoralis,Pomacentrus,0.023440,2.990000,1.000000,22.69,11.00,2.16,total length,small group,planktivore,zooplanktivore,,genus bodyshape
8539569c-1c24-43aa-9dfb-c48b45f83e2b,2018-04-04 19:04:37.309241+00:00,2018-10-12 15:22:03.089959+00:00,,90,Pomacentrus melanochir,melanochir,Pomacentrus,0.014790,2.980000,1.000000,15.01,7.50,3.40,total length,large group,planktivore,zooplanktivore,,subfamily bodyshape
005957fc-8e14-4579-a7be-65e148d2411e,2018-04-04 19:04:37.327716+00:00,2018-10-12 15:22:03.109014+00:00,,90,Pomacentrus milleri,milleri,Pomacentrus,0.014790,2.980000,1.000000,19.23,7.50,2.76,standard length,small group,planktivore,zooplanktivore,,subfamily bodyshape
101142c9-4858-448c-9cc8-19cb39b6efe1,2018-04-04 19:04:37.345720+00:00,2018-10-12 15:22:03.129594+00:00,,90,Pomacentrus moluccensis,moluccensis,Pomacentrus,0.048625,2.784177,1.000000,24.71,9.00,2.47,total length,small group,planktivore,zooplanktivore,,
71c63653-9a7c-4fbc-914d-ae3f22084b3f,2018-04-04 19:04:37.365878+00:00,2018-10-12 15:22:03.148504+00:00,,90,Pomacentrus nagasakiensis,nagasakiensis,Pomacentrus,0.014790,2.980000,1.000000,22.69,11.00,2.74,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
42afd38f-ffdc-444d-8975-1c9f43a1066f,2018-04-04 19:04:37.383861+00:00,2018-10-12 15:22:03.167845+00:00,,90,Pomacentrus nigromanus,nigromanus,Pomacentrus,0.014790,2.980000,1.000000,18.89,9.00,3.23,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
605d5b35-641f-4203-92fc-3122254d9065,2018-04-04 19:04:37.401997+00:00,2018-10-12 15:22:03.187068+00:00,,90,Pomacentrus nigromarginatus,nigromarginatus,Pomacentrus,0.014790,2.980000,1.000000,16.21,8.00,2.64,total length,small group,planktivore,zooplanktivore,,subfamily bodyshape
455e03b7-9226-4319-95c4-417a25dc0c57,2018-04-04 19:04:37.420128+00:00,2018-10-12 15:22:03.206122+00:00,,90,Pomacentrus opisthostigma,opisthostigma,Pomacentrus,0.014790,2.980000,1.000000,16.21,6.50,2.70,standard length,small group,planktivore,zooplanktivore,,subfamily bodyshape
2045b0fa-7068-4626-9328-cc63a90fafc5,2018-04-04 19:04:37.440562+00:00,2018-10-12 15:22:03.225858+00:00,,90,Pomacentrus pavo,pavo,Pomacentrus,0.030728,2.875203,0.944000,22.08,8.50,3.02,standard length,medium group,planktivore,zooplanktivore,,
9a594661-5c9d-4990-a983-e8ea7d28bd37,2018-04-04 19:04:37.460010+00:00,2018-10-12 15:22:03.249805+00:00,,90,Pomacentrus philippinus,philippinus,Pomacentrus,0.036761,2.884957,0.944000,23.43,10.00,2.67,fork length,small group,planktivore,zooplanktivore,,
4664bd07-47f7-432e-9a85-62dbe4a30b49,2018-04-04 19:04:37.478686+00:00,2018-10-12 15:22:03.269349+00:00,,90,Pomacentrus polyspinus,polyspinus,Pomacentrus,0.023440,2.990000,1.000000,17.15,7.00,2.70,standard length,small group,planktivore,zooplanktivore,,genus bodyshape
81775c40-c305-4d5f-b443-a43f665f4a1f,2018-04-04 19:04:37.514163+00:00,2018-10-12 15:22:03.289340+00:00,,90,Pomacentrus reidi,reidi,Pomacentrus,0.023440,2.990000,1.000000,18.89,9.00,2.60,total length,small group,planktivore,zooplanktivore,,genus bodyshape
0c1b6fde-66f4-4fa0-8450-74b6f2b59c63,2018-04-04 19:04:37.532710+00:00,2018-10-12 15:22:03.311569+00:00,,90,Pomacentrus similis,similis,Pomacentrus,0.023440,2.990000,1.000000,14.21,7.00,2.70,total length,small group,planktivore,zooplanktivore,,genus bodyshape
c129c7d0-62fa-4927-b655-74b71ebd5aa2,2018-04-04 19:04:37.551289+00:00,2018-10-12 15:22:03.331428+00:00,,90,Pomacentrus simsiang,simsiang,Pomacentrus,0.058600,2.683000,0.945000,17.15,7.00,2.66,standard length,small group,planktivore,zooplanktivore,,
